Pline
-1200.0,796.0109712
-1199.000,794.8417095
-1198.000,793.6700949
-1197.000,792.4961386
-1196.000,791.3198519
-1195.000,790.1412461
-1194.000,788.9603326
-1193.000,787.7771227
-1192.000,786.5916277
-1191.000,785.4038591
-1190.00,784.2138283
-1189.000,783.0215467
-1188.000,781.8270257
-1187.000,780.6302769
-1186.000,779.4313117
-1185.000,778.2301417
-1184.000,777.0267784
-1183.000,775.8212334
-1182.000,774.6135182
-1181.000,773.4036445
-1180.00,772.1916239
-1179.000,770.9774681
-1178.000,769.7611886
-1177.000,768.5427972
-1176.000,767.3223057
-1175.000,766.0997257
-1174.000,764.8750689
-1173.000,763.6483473
-1172.000,762.4195724
-1171.000,761.1887562
-1170.00,759.9559105
-1169.000,758.7210471
-1168.000,757.4841779
-1167.000,756.2453148
-1166.000,755.0044697
-1165.000,753.7616545
-1164.000,752.5168811
-1163.000,751.2701615
-1162.000,750.0215078
-1161.000,748.7709318
-1160.00,747.5184457
-1159.000,746.2640614
-1158.000,745.007791
-1157.000,743.7496465
-1156.000,742.4896402
-1155.000,741.227784
-1154.000,739.9640901
-1153.000,738.6985707
-1152.000,737.4312379
-1151.000,736.1621039
-1150.00,734.8911808
-1149.000,733.618481
-1148.000,732.3440165
-1147.000,731.0677998
-1146.000,729.789843
-1145.000,728.5101584
-1144.000,727.2287584
-1143.000,725.9456551
-1142.000,724.6608611
-1141.000,723.3743885
-1140.00,722.0862498
-1139.000,720.7964574
-1138.000,719.5050236
-1137.000,718.2119609
-1136.000,716.9172817
-1135.000,715.6209984
-1134.000,714.3231235
-1133.000,713.0236694
-1132.000,711.7226487
-1131.000,710.4200739
-1130.00,709.1159574
-1129.000,707.8103118
-1128.000,706.5031496
-1127.000,705.1944835
-1126.000,703.8843259
-1125.000,702.5726895
-1124.000,701.2595869
-1123.000,699.9450307
-1122.000,698.6290336
-1121.000,697.3116081
-1120.00,695.9927669
-1119.000,694.6725228
-1118.000,693.3508884
-1117.000,692.0278763
-1116.000,690.7034994
-1115.000,689.3777704
-1114.000,688.0507019
-1113.000,686.7223068
-1112.000,685.3925977
-1111.000,684.0615876
-1110.00,682.7292891
-1109.000,681.3957151
-1108.000,680.0608784
-1107.000,678.7247919
-1106.000,677.3874683
-1105.000,676.0489205
-1104.000,674.7091614
-1103.000,673.3682038
-1102.000,672.0260607
-1101.000,670.682745
-1100.0,669.3382694
-1099.000,667.9926471
-1098.000,666.6458909
-1097.000,665.2980137
-1096.000,663.9490285
-1095.000,662.5989483
-1094.000,661.247786
-1093.000,659.8955547
-1092.000,658.5422673
-1091.000,657.1879368
-1090.00,655.8325763
-1089.000,654.4761987
-1088.000,653.1188171
-1087.000,651.7604446
-1086.000,650.4010942
-1085.000,649.040779
-1084.000,647.6795121
-1083.000,646.3173064
-1082.000,644.9541752
-1081.000,643.5901315
-1080.00,642.2251885
-1079.000,640.8593592
-1078.000,639.4926568
-1077.000,638.1250944
-1076.000,636.7566852
-1075.000,635.3874423
-1074.000,634.0173789
-1073.000,632.6465082
-1072.000,631.2748432
-1071.000,629.9023973
-1070.00,628.5291836
-1069.000,627.1552153
-1068.000,625.7805056
-1067.000,624.4050677
-1066.000,623.0289149
-1065.000,621.6520603
-1064.000,620.2745173
-1063.000,618.896299
-1062.000,617.5174188
-1061.000,616.1378898
-1060.00,614.7577253
-1059.000,613.3769386
-1058.000,611.995543
-1057.000,610.6135518
-1056.000,609.2309782
-1055.000,607.8478355
-1054.000,606.4641371
-1053.000,605.0798962
-1052.000,603.6951261
-1051.000,602.3098403
-1050.00,600.9240519
-1049.000,599.5377743
-1048.000,598.1510209
-1047.000,596.763805
-1046.000,595.3761399
-1045.000,593.988039
-1044.000,592.5995156
-1043.000,591.2105831
-1042.000,589.8212549
-1041.000,588.4315442
-1040.00,587.0414646
-1039.000,585.6510293
-1038.000,584.2602518
-1037.000,582.8691453
-1036.000,581.4777234
-1035.000,580.0859994
-1034.000,578.6939867
-1033.000,577.3016987
-1032.000,575.9091488
-1031.000,574.5163503
-1030.00,573.1233168
-1029.000,571.7300617
-1028.000,570.3365982
-1027.000,568.9429399
-1026.000,567.5491003
-1025.000,566.1550926
-1024.000,564.7609303
-1023.000,563.366627
-1022.000,561.9721959
-1021.000,560.5776506
-1020.00,559.1830044
-1019.000,557.7882709
-1018.000,556.3934635
-1017.000,554.9985956
-1016.000,553.6036807
-1015.000,552.2087322
-1014.000,550.8137636
-1013.000,549.4187883
-1012.000,548.0238199
-1011.000,546.6288717
-1010.00,545.2339573
-1009.000,543.8390901
-1008.000,542.4442836
-1007.000,541.0495512
-1006.000,539.6549065
-1005.000,538.2603629
-1004.000,536.8659338
-1003.000,535.4716329
-1002.000,534.0774736
-1001.000,532.6834693
-1000,531.2896336
-999.000,529.8959799
-998.000,528.5025218
-997.000,527.1092727
-996.000,525.7162462
-995.000,524.3234557
-994.000,522.9309148
-993.000,521.538637
-992.000,520.1466358
-991.000,518.7549247
-990.00,517.3635173
-989.000,515.972427
-988.000,514.5816674
-987.000,513.1912521
-986.000,511.8011945
-985.000,510.4115083
-984.000,509.0222069
-983.000,507.6333039
-982.000,506.2448128
-981.000,504.8567473
-980.00,503.4691209
-979.000,502.0819471
-978.000,500.6952396
-977.000,499.3090119
-976.000,497.9232775
-975.000,496.5380502
-974.000,495.1533435
-973.000,493.769171
-972.000,492.3855463
-971.000,491.002483
-970.00,489.6199948
-969.000,488.2380953
-968.000,486.8567982
-967.000,485.4761171
-966.000,484.0960656
-965.000,482.7166576
-964.000,481.3379065
-963.000,479.9598262
-962.000,478.5824304
-961.000,477.2057327
-960.00,475.8297469
-959.000,474.4544868
-958.000,473.0799661
-957.000,471.7061985
-956.000,470.333198
-955.000,468.9609782
-954.000,467.589553
-953.000,466.2189363
-952.000,464.8491418
-951.000,463.4801836
-950.00,462.1120754
-949.000,460.7448312
-948.000,459.3784649
-947.000,458.0129904
-946.000,456.6484219
-945.000,455.2847732
-944.000,453.9220584
-943.000,452.5602915
-942.000,451.1994867
-941.000,449.839658
-940.00,448.4808196
-939.000,447.1229856
-938.000,445.7661703
-937.000,444.4103879
-936.000,443.0556526
-935.000,441.7019788
-934.000,440.3493808
-933.000,438.9978729
-932.000,437.6474697
-931.000,436.2981855
-930.00,434.9500348
-929.000,433.6030323
-928.000,432.2571924
-927.000,430.9125299
-926.000,429.5690594
-925.000,428.2267957
-924.000,426.8857535
-923.000,425.5459478
-922.000,424.2073933
-921.000,422.8701051
-920.00,421.5340982
-919.000,420.1993877
-918.000,418.8659887
-917.000,417.5339165
-916.000,416.2031863
-915.000,414.8738135
-914.000,413.5458135
-913.000,412.2192019
-912.000,410.8939943
-911.000,409.5702062
-910.00,408.2478535
-909.000,406.9269521
-908.000,405.6075178
-907.000,404.2895667
-906.000,402.9731149
-905.000,401.6581786
-904.000,400.3447742
-903.000,399.032918
-902.000,397.7226268
-901.000,396.4139169
-900.0,395.1068054
-899.000,393.801309
-898.000,392.4974447
-897.000,391.1952297
-896.000,389.8946813
-895.000,388.5958168
-894.000,387.2986538
-893.000,386.0032099
-892.000,384.709503
-891.000,383.4175511
-890.00,382.1273723
-889.000,380.8389848
-888.000,379.5524071
-887.000,378.2676579
-886.000,376.9847558
-885.000,375.70372
-884.000,374.4245694
-883.000,373.1473236
-882.000,371.8720018
-881.000,370.598624
-880.00,369.32721
-879.000,368.0577799
-878.000,366.790354
-877.000,365.524953
-876.000,364.2615976
-875.000,363.0003087
-874.000,361.7411077
-873.000,360.484016
-872.000,359.2290554
-871.000,357.9762477
-870.00,356.7256153
-869.000,355.4771807
-868.000,354.2309666
-867.000,352.986996
-866.000,351.7452923
-865.000,350.5058791
-864.000,349.2687803
-863.000,348.0340202
-862.000,346.8016232
-861.000,345.5716142
-860.00,344.3440185
-859.000,343.1188613
-858.000,341.8961688
-857.000,340.6759669
-856.000,339.4582822
-855.000,338.2431417
-854.000,337.0305725
-853.000,335.8206024
-852.000,334.6132594
-851.000,333.4085719
-850.00,332.2065686
-849.000,331.0072789
-848.000,329.8107323
-847.000,328.6169589
-846.000,327.4259893
-845.000,326.2378543
-844.000,325.0525852
-843.000,323.8702141
-842.000,322.690773
-841.000,321.5142949
-840.00,320.340813
-839.000,319.1703609
-838.000,318.002973
-837.000,316.8386841
-836.000,315.6775292
-835.000,314.5195443
-834.000,313.3647657
-833.000,312.2132302
-832.000,311.0649752
-831.000,309.9200387
-830.00,308.7784592
-829.000,307.6402759
-828.000,306.5055284
-827.000,305.3742571
-826.000,304.2465028
-825.000,303.1223071
-824.000,302.0017119
-823.000,300.8847602
-822.000,299.7714953
-821.000,298.6619612
-820.00,297.5562026
-819.000,296.4542649
-818.000,295.3561941
-817.000,294.2620368
-816.000,293.1718405
-815.000,292.0856532
-814.000,291.0035238
-813.000,289.9255016
-812.000,288.8516369
-811.000,287.7819807
-810.00,286.7165846
-809.000,285.655501
-808.000,284.598783
-807.000,283.5464846
-806.000,282.4986604
-805.000,281.4553659
-804.000,280.4166573
-803.000,279.3825916
-802.000,278.3532264
-801.000,277.3286205
-800.0,276.3088331
-799.000,275.2939245
-798.000,274.2839555
-797.000,273.2789881
-796.000,272.2790847
-795.000,271.2843089
-794.000,270.2947248
-793.000,269.3103975
-792.000,268.331393
-791.000,267.357778
-790.00,266.38962
-789.000,265.4269876
-788.000,264.4699499
-787.000,263.518577
-786.000,262.57294
-785.000,261.6331105
-784.000,260.6991613
-783.000,259.7711657
-782.000,258.8491983
-781.000,257.933334
-780.00,257.0236489
-779.000,256.12022
-778.000,255.2231247
-777.000,254.3324418
-776.000,253.4482504
-775.000,252.5706309
-774.000,251.6996642
-773.000,250.8354321
-772.000,249.9780172
-771.000,249.1275029
-770.00,248.2839736
-769.000,247.4475142
-768.000,246.6182105
-767.000,245.796149
-766.000,244.9814171
-765.000,244.174103
-764.000,243.3742953
-763.000,242.5820837
-762.000,241.7975585
-761.000,241.0208106
-760.00,240.2519318
-759.000,239.4910143
-758.000,238.7381511
-757.000,237.9934361
-756.000,237.2569633
-755.000,236.5288279
-754.000,235.8091251
-753.000,235.0979513
-752.000,234.3954029
-751.000,233.7015771
-750.00,233.0165717
-749.000,232.3404849
-748.000,231.6734152
-747.000,231.0154618
-746.000,230.3667242
-745.000,229.7273024
-744.000,229.0972966
-743.000,228.4768074
-742.000,227.8659359
-741.000,227.2647833
-740.00,226.673451
-739.000,226.0920407
-738.000,225.5206545
-737.000,224.9593944
-736.000,224.4083626
-735.000,223.8676614
-734.000,223.3373932
-733.000,222.8176604
-732.000,222.3085653
-731.000,221.8102104
-730.00,221.3226978
-729.000,220.8461298
-728.000,220.3806081
-727.000,219.9262347
-726.000,219.483111
-725.000,219.0513382
-724.000,218.6310171
-723.000,218.2222484
-722.000,217.825132
-721.000,217.4397676
-720.00,217.0662542
-719.000,216.7046903
-718.000,216.355174
-717.000,216.0178023
-716.000,215.6926718
-715.000,215.3798783
-714.000,215.0795167
-713.000,214.7916811
-712.000,214.5164647
-711.000,214.2539596
-710.00,214.004257
-709.000,213.7674469
-708.000,213.5436184
-707.000,213.332859
-706.000,213.1352554
-705.000,212.9508926
-704.000,212.7798546
-703.000,212.6222235
-702.000,212.4780805
-701.000,212.3475047
-700.0,212.2305739
-699.000,212.1273643
-698.000,212.0379501
-697.000,211.9624039
-696.000,211.9007965
-695.000,211.8531966
-694.000,211.8196711
-693.000,211.8002847
-692.000,211.7951003
-691.000,211.8041782
-690.00,211.8275768
-689.000,211.8653522
-688.000,211.917558
-687.000,211.9842456
-686.000,212.0654636
-685.000,212.1612583
-684.000,212.2716735
-683.000,212.39675
-682.000,212.5365262
-681.000,212.6910375
-680.00,212.8603165
-679.000,213.044393
-678.000,213.2432936
-677.000,213.4570422
-676.000,213.6856591
-675.000,213.929162
-674.000,214.187565
-673.000,214.4608791
-672.000,214.7491118
-671.000,215.0522674
-670.00,215.3703466
-669.000,215.7033467
-668.000,216.0512613
-667.000,216.4140806
-666.000,216.7917909
-665.000,217.1843748
-664.000,217.5918113
-663.000,218.0140754
-662.000,218.4511382
-661.000,218.902967
-660.00,219.3695251
-659.000,219.8507716
-658.000,220.3466617
-657.000,220.8571465
-656.000,221.3821728
-655.000,221.9216832
-654.000,222.4756163
-653.000,223.0439062
-652.000,223.6264826
-651.000,224.2232712
-650.00,224.8341929
-649.000,225.4591644
-648.000,226.0980981
-647.000,226.7509015
-646.000,227.4174779
-645.000,228.0977261
-644.000,228.7915402
-643.000,229.4988097
-642.000,230.2194196
-641.000,230.9532504
-640.00,231.7001777
-639.000,232.4600726
-638.000,233.2328016
-637.000,234.0182264
